customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
66676,69.0,Idaho,Free,Yearly,3,Apple Pay,Low,-516,40.61064664,97.42261425,0.859996359,96,263,26,56,79,18,15,1
66677,35.0,,Free,Monthly,2,Debit Card,Low,-1335,10.39809314,4.402857315,0.882219326,230,97,24,28,10,48,46,1
66678,,Washington,Free,Monthly,4,Apple Pay,Medium,-930,5.004742612,39.65216862,0.253616085,262,230,3,113,94,16,9,1
66679,48.0,Idaho,Family,Yearly,2,Apple Pay,Low,-2050,33.60168466,10.77651003,0.213817021,486,72,47,77,84,23,17,0
66680,31.0,Florida,Student,Monthly,4,Debit Card,Medium,-2038,18.22532849,18.82310744,0.872037417,328,223,14,54,97,8,9,1
66681,60.0,California,Student,Monthly,4,Paypal,High,-281,35.75027072,101.5961671,0.984290449,396,33,19,112,2,33,13,1
66682,38.0,Florida,Free,Yearly,3,Credit Card,High,-2246,36.35761904,69.41631249,0.193661097,280,194,30,179,98,27,33,1
66683,77.0,Vermont,Free,Monthly,0,Debit Card,Medium,-2274,32.95561813,41.47050208,0.002973497,121,65,16,104,81,31,26,1
66684,37.0,New Jersey,Family,Monthly,3,Apple Pay,High,-125,22.99896824,61.9583736,0.843672302,291,190,12,157,57,25,13,1
66685,,Idaho,Free,Yearly,4,Paypal,Low,-1203,,31.21204473,0.932536766,13,126,20,49,30,32,34,1
66686,,Idaho,Family,Yearly,0,Apple Pay,High,-103,5.983008345,104.2925471,0.759788276,298,29,6,8,17,20,33,1
66687,40.0,Nebrasksa,Student,Monthly,4,Debit Card,Low,-42,6.157702157,78.07559722,0.78525304,173,134,41,140,77,23,44,1
66688,70.0,West Virginia,Student,Monthly,4,Credit Card,Low,-2163,,4.129906748,0.195211571,101,100,2,137,7,7,34,0
66689,50.0,South Carolina,Free,Monthly,3,Paypal,Medium,-2339,10.3168381,68.6928353,0.431312395,379,67,7,49,72,45,31,1
66690,,New York,Family,Monthly,4,Debit Card,Medium,-1837,48.23020512,53.23688234,0.407608677,322,34,9,167,70,13,1,0
66691,,Idaho,Free,Yearly,1,Debit Card,Medium,-781,0.810516181,39.31467102,0.276402416,436,274,45,141,7,13,18,1
66692,74.0,Nebrasksa,Premium,Yearly,0,Debit Card,High,-708,0.197546539,114.7538801,0.473679514,403,266,39,134,26,6,15,1
66693,72.0,South Carolina,,Yearly,0,Apple Pay,High,-2815,21.22850516,119.6184913,0.634336773,318,57,12,83,42,27,18,1
66694,78.0,North Carolina,Premium,Monthly,3,Debit Card,Low,-2863,46.62391743,47.465363,0.724398942,318,134,22,74,15,39,11,0
66695,46.0,Florida,Student,Monthly,4,Debit Card,High,-1058,12.50037071,104.2005255,0.962418837,118,217,13,89,38,31,9,1
66696,67.0,Florida,Premium,Yearly,2,Debit Card,Medium,-538,22.80052923,119.7953062,0.509739701,399,222,13,42,87,11,19,0
66697,34.0,Idaho,Premium,Monthly,3,Debit Card,High,-1731,25.48769928,103.2373703,0.343871097,81,4,19,109,21,7,41,1
66698,36.0,New Jersey,Student,Yearly,2,Credit Card,Medium,-561,41.15356405,27.21904699,0.465571208,299,271,26,85,71,22,10,0
66699,28.0,,Student,Monthly,1,Debit Card,High,-816,30.9555228,23.5927847,0.608333312,110,101,43,45,65,3,10,1
66700,41.0,New Jersey,Free,Yearly,3,Apple Pay,High,-719,45.80808437,114.4364644,0.256204098,263,265,15,54,9,30,45,1
66701,70.0,Vermont,Student,Monthly,1,Credit Card,Medium,-343,13.94548415,84.77950573,0.271846565,355,273,23,45,69,25,14,1
66702,79.0,South Carolina,Free,Monthly,1,Debit Card,Medium,-2512,48.17824395,63.598504,0.5238018,181,273,31,146,45,5,0,1
66703,20.0,North Dakota,Premium,Monthly,3,Apple Pay,High,-77,,45.58549537,0.481194824,136,259,31,113,21,39,0,1
66704,,Alabama,Free,Yearly,2,Credit Card,Low,-272,45.03656068,39.95666261,0.085603824,204,214,26,15,60,48,30,0
66705,19.0,Montana,Free,Monthly,4,Debit Card,Medium,-1733,25.56897127,5.325893488,0.295738811,254,260,21,78,4,22,14,1
66706,63.0,California,Premium,Yearly,1,Apple Pay,High,-795,34.51727191,60.16013853,0.901550283,121,207,49,81,40,4,47,0
66707,39.0,Utah,Free,Monthly,3,Credit Card,High,-1257,24.9628601,45.90091386,0.079321522,432,284,12,21,5,22,0,1
66708,53.0,Florida,Premium,Monthly,1,Apple Pay,High,-187,49.75701056,11.47944961,0.932651053,416,207,13,28,34,31,5,0
66709,21.0,North Dakota,Student,Yearly,1,Credit Card,Low,-2549,3.58900262,87.49116456,0.557806482,450,296,23,168,50,8,24,1
66710,70.0,West Virginia,Student,Yearly,1,Credit Card,High,-1276,46.73399331,55.29574725,0.176133941,51,186,35,77,31,42,22,1
66711,39.0,Nebrasksa,,Monthly,2,Credit Card,Medium,-463,10.53311571,106.6881809,0.767798077,348,146,22,160,71,24,2,0
66712,,North Carolina,Student,Monthly,1,Credit Card,Low,-472,3.546157031,107.9364872,0.68128481,168,46,23,134,40,11,16,1
66713,57.0,New Jersey,Family,Monthly,3,Paypal,High,-1130,12.30420145,21.88961178,0.27507153,463,209,32,174,49,23,36,0
66714,27.0,North Dakota,Premium,Monthly,4,Credit Card,High,-2720,11.08021507,79.27761439,0.630631545,497,107,5,143,19,11,39,1
66715,79.0,California,Free,Yearly,0,Apple Pay,High,-2228,36.51024023,67.52717418,0.227836307,162,66,25,186,88,34,10,1
66716,31.0,North Carolina,Student,Monthly,0,Apple Pay,Medium,-2365,5.413289962,114.334582,0.635858558,457,217,37,54,93,28,6,1
66717,19.0,Georgia,Family,Monthly,3,Paypal,Low,-2143,21.29259572,1.795361396,0.227697192,245,229,47,84,79,0,13,0
66718,,North Dakota,Premium,Monthly,0,Debit Card,High,-2769,31.73862823,100.7977388,0.401855032,228,52,21,113,75,21,45,0
66719,63.0,Utah,Student,Monthly,3,Paypal,Low,-1269,4.142799672,56.6262147,0.936555011,52,244,44,33,45,25,49,1
66720,75.0,New Jersey,Family,Yearly,1,Debit Card,High,-1069,48.28793189,92.87138715,0.685497179,176,139,13,182,23,39,21,0
66721,21.0,Alabama,Free,Yearly,2,Paypal,High,-8,,91.09991968,0.641202901,80,185,30,26,12,37,42,1
66722,,North Dakota,Family,Yearly,3,Apple Pay,High,-1968,3.19032081,56.20340116,0.718506886,134,275,37,10,2,14,1,1
66723,48.0,North Carolina,Student,Yearly,0,Apple Pay,Low,-283,7.982906639,72.01961081,0.657987505,64,27,40,99,52,4,32,1
66724,42.0,Idaho,Free,Monthly,1,Apple Pay,High,-1673,23.40968615,93.92440774,0.089226222,386,226,12,160,19,49,16,1
66725,28.0,New Jersey,Free,Monthly,1,Credit Card,High,-1298,9.74394262,99.90219712,0.17683896,336,122,47,184,84,2,27,1
66726,34.0,North Carolina,Free,Monthly,0,Apple Pay,Low,-1420,48.26020098,61.27526399,0.405308538,3,269,30,23,30,32,27,0
66727,54.0,Washington,Free,Yearly,1,Paypal,Low,-1463,8.529879429,69.64753728,0.7532714,199,14,44,133,65,31,18,1
66728,59.0,North Carolina,Free,Yearly,0,Credit Card,High,-1563,41.46501835,87.93884894,0.523959867,306,86,17,198,71,14,13,1
66729,60.0,Virginia,Family,Monthly,3,Paypal,Low,-2060,3.679400575,20.06348371,0.740080245,191,228,21,149,9,27,15,0
66730,,Florida,Family,Yearly,1,Paypal,Low,-645,27.54656588,32.22833965,0.4642872,430,99,27,124,3,26,0,0
66731,20.0,Vermont,Premium,Yearly,0,Paypal,High,-1196,23.97155198,23.94269777,0.199768028,362,51,12,81,6,28,29,1
66732,70.0,Georgia,Premium,Monthly,4,Apple Pay,High,-18,2.812041881,12.24495649,0.034521398,257,261,19,16,26,34,40,1
66733,79.0,New Jersey,Premium,Monthly,4,Apple Pay,Medium,-371,0.819755,115.7934722,0.913221538,346,192,22,40,56,44,25,1
66734,67.0,North Carolina,Premium,Monthly,3,Apple Pay,Medium,-2665,29.44995998,117.7698773,0.442652856,114,16,21,184,72,3,15,1
66735,72.0,West Virginia,Family,Monthly,0,Credit Card,High,-2025,28.67538151,104.673054,0.048468995,341,222,3,31,13,24,40,1
66736,,Idaho,Free,Yearly,1,Apple Pay,High,-2144,6.737062708,81.87274062,0.315853255,315,78,10,48,92,5,1,1
66737,58.0,Idaho,Free,Monthly,3,Credit Card,Low,-2877,,10.22812936,0.545767825,244,77,31,70,69,26,29,0
66738,62.0,Idaho,,Yearly,3,Credit Card,High,-280,10.33148425,60.21003996,0.802247117,55,44,16,150,53,27,7,1
66739,,North Carolina,Premium,Yearly,4,Paypal,Low,-836,18.33963087,78.86730507,0.943767214,420,253,6,182,90,12,10,0
66740,28.0,Utah,Free,Yearly,0,Credit Card,High,-690,37.48719263,35.21944339,0.436363886,29,293,36,2,45,10,3,1
66741,75.0,Maine,Free,Monthly,2,Paypal,High,-2537,23.26237367,24.24230785,0.456243953,487,248,36,91,40,18,23,1
66742,49.0,South Carolina,Student,Yearly,4,Credit Card,High,-950,30.42549411,68.20837163,0.404865692,193,48,35,161,47,20,39,1
66743,55.0,Florida,Premium,Yearly,1,Paypal,Low,-2501,35.32655923,8.327446761,0.713161039,304,142,49,73,70,20,10,0
66744,54.0,Maine,Family,Yearly,0,Paypal,Low,-7,36.39173536,20.49054174,0.339893827,461,266,46,77,76,44,16,0
66745,39.0,Alabama,Premium,Yearly,2,Paypal,Low,-2598,43.12385001,116.4292216,0.039028893,245,74,41,76,74,41,5,0
66746,37.0,Washington,Premium,Monthly,1,Paypal,Medium,-1290,39.46540854,85.50383898,0.205782041,334,260,12,90,60,16,13,0
66747,49.0,Georgia,Free,Monthly,4,Paypal,Low,-971,18.65339185,4.513866163,0.165981194,36,98,0,140,65,26,31,1
66748,69.0,Montana,Student,Yearly,0,Apple Pay,Low,-614,,69.72051408,0.41662827,141,171,23,7,0,14,36,1
66749,19.0,Washington,Premium,Monthly,0,Paypal,Low,-757,,14.74089619,0.452796517,258,253,44,145,62,11,10,0
66750,22.0,South Carolina,Family,Monthly,4,Paypal,Medium,-619,23.1151491,59.36091006,0.115972985,191,237,9,172,51,24,35,0
66751,,Florida,Premium,Yearly,0,Paypal,High,-570,,29.02572106,0.241213582,345,277,38,45,20,30,5,1
66752,,South Carolina,Premium,Yearly,2,Debit Card,Medium,-691,41.60509922,18.00568015,0.342551012,403,23,48,98,65,30,29,0
66753,,Virginia,Family,Monthly,1,Debit Card,Low,-547,46.34931135,95.70099252,0.430829578,487,272,31,21,96,11,40,0
66754,44.0,Vermont,Free,Monthly,2,Apple Pay,High,-1062,46.52847562,73.20002451,0.065332909,37,133,38,121,55,34,36,1
66755,41.0,Vermont,Premium,Yearly,3,Paypal,Low,-906,23.04585396,82.28784978,0.878873378,226,33,49,133,34,17,4,0
66756,76.0,Alabama,Family,Monthly,0,Apple Pay,High,-2614,20.35667731,42.07338652,0.226482349,184,206,13,173,28,24,4,1
66757,78.0,Vermont,Premium,Monthly,2,Paypal,Medium,-2810,42.58248669,4.866419329,0.390167158,6,265,44,149,24,4,41,0
66758,79.0,Montana,Free,Yearly,4,Credit Card,Medium,-1642,30.46302404,22.28156148,0.79537223,61,101,10,26,81,16,25,1
66759,62.0,Florida,Family,Monthly,3,Debit Card,High,-1369,49.82517328,67.02056229,0.431127498,182,123,12,110,69,6,36,1
66760,36.0,New Jersey,Family,Monthly,3,Apple Pay,Medium,-912,12.55639795,63.85052558,0.849348354,68,186,34,36,53,11,7,0
66761,19.0,Wisconsin,Family,Monthly,2,Credit Card,High,-1345,,31.60744446,0.428304358,31,284,25,173,62,6,17,0
66762,29.0,Wisconsin,Premium,Monthly,3,Apple Pay,High,-2228,7.067471516,31.92487759,0.889004083,122,262,7,182,42,21,9,1
66763,37.0,South Carolina,Family,Yearly,4,Debit Card,Medium,-1749,11.37543983,93.764141,0.421869435,415,218,1,36,65,23,26,0
66764,65.0,Wisconsin,Student,Monthly,4,Apple Pay,High,-557,2.533757341,18.40891423,0.995723245,232,267,44,191,51,15,31,1
66765,24.0,California,Free,Yearly,4,Apple Pay,Medium,-1372,22.62357292,12.58882468,0.315340867,486,55,3,26,52,44,40,1
66766,50.0,West Virginia,Student,Monthly,2,Apple Pay,Low,-2676,36.00714483,77.1994754,0.026512562,407,245,27,175,81,23,39,0
66767,48.0,New Jersey,Free,Monthly,4,Apple Pay,Medium,-139,4.359162729,100.9975973,0.607498006,326,63,23,104,70,17,47,1
66768,51.0,Virginia,Free,Monthly,2,Debit Card,Low,-1801,26.86328476,41.9369176,0.93162319,336,82,1,2,1,0,4,1
66769,,Montana,Student,Monthly,1,Credit Card,Low,-2464,42.93207135,86.25712711,0.039837017,420,172,39,177,58,49,2,0
66770,,West Virginia,Family,Monthly,2,Credit Card,High,-54,48.65622276,69.76835821,0.127567409,353,92,43,64,20,46,10,0
66771,33.0,South Carolina,Student,Yearly,0,Debit Card,Low,-2909,,58.08304668,0.055332586,201,160,2,164,25,48,7,0
66772,,Utah,Student,Yearly,3,Credit Card,Low,-2019,4.437972394,116.7127143,0.397659027,317,124,27,77,14,41,28,1
66773,73.0,South Carolina,Student,Yearly,1,Paypal,High,-1394,24.04054376,93.47900876,0.871892294,415,111,33,7,87,27,7,1
66774,42.0,Washington,Family,Yearly,0,Debit Card,High,-2298,5.928615222,47.09272907,0.810287825,54,150,33,53,0,5,37,1
66775,30.0,Wisconsin,Student,Monthly,3,Paypal,Medium,-1325,24.78577447,75.94976504,0.110058266,251,271,3,107,61,23,43,1
66776,47.0,Utah,Student,Monthly,3,Credit Card,High,-1872,11.32490235,77.33291835,0.560952183,287,36,17,31,68,37,16,1
66777,,Vermont,Student,Monthly,2,Paypal,Medium,-2080,20.10252026,55.01501164,0.675848888,495,75,27,47,75,25,49,0
66778,21.0,California,Family,Yearly,1,Debit Card,High,-792,41.15719741,66.12019266,0.482003484,425,144,8,89,70,45,47,0
66779,22.0,Alabama,Student,Monthly,0,Debit Card,Medium,-2689,47.82702031,10.98345648,0.157759589,464,98,33,163,80,27,7,0
66780,48.0,South Carolina,Free,Yearly,4,Credit Card,Medium,-1133,,18.80539478,0.679364595,256,262,11,57,88,49,31,1
66781,,New Jersey,Free,Yearly,4,Paypal,Low,-530,12.5346406,13.75533028,0.583562331,455,217,35,168,24,39,27,1
66782,58.0,North Dakota,Premium,Monthly,0,Apple Pay,Low,-2057,19.84503512,38.5086181,0.242756961,116,43,6,192,26,42,20,0
66783,,Washington,Student,Yearly,2,Credit Card,High,-1948,42.63206767,35.97838377,0.112687461,441,241,48,156,73,26,6,0
66784,65.0,California,Family,Yearly,0,Debit Card,Low,-2099,19.32999682,71.43837416,0.362623432,135,251,49,55,40,12,1,0
66785,77.0,Florida,Student,Yearly,1,Paypal,High,-2803,34.31579099,108.468475,0.834909554,208,137,38,39,41,48,23,1
66786,27.0,Maine,Free,Yearly,2,Credit Card,Medium,-2138,39.31906964,107.2621139,0.063975699,5,14,19,154,28,20,30,1
66787,52.0,Alabama,Family,Monthly,1,Apple Pay,High,-700,8.229901716,3.968287011,0.316179117,75,112,35,78,16,6,24,0
66788,19.0,North Carolina,Premium,Yearly,4,Debit Card,Low,-27,20.78535567,118.1879929,0.514448504,29,33,10,163,8,8,47,0
66789,70.0,Georgia,Free,Monthly,2,Apple Pay,Medium,-2430,15.0303631,112.8229063,0.92537898,233,63,13,24,7,7,40,1
66790,39.0,North Carolina,Family,Yearly,1,Debit Card,High,-1961,30.98704864,65.41713048,0.184078244,422,289,3,190,10,1,0,0
66791,58.0,Montana,Premium,Monthly,4,Debit Card,High,-267,,54.37193059,0.276646276,86,245,29,44,4,9,45,1
66792,50.0,Vermont,Family,Yearly,4,Debit Card,Medium,-861,,118.3113625,0.46966601,24,162,44,84,21,14,49,1
66793,46.0,New Jersey,Free,Monthly,1,Debit Card,Medium,-2049,11.44874328,33.0035282,0.053731474,49,242,4,120,12,1,29,0
66794,29.0,Georgia,Premium,Monthly,4,Apple Pay,Medium,-2877,33.74506245,73.74692113,0.24180813,178,96,41,141,48,17,32,1
66795,23.0,South Carolina,Student,Monthly,2,Paypal,Medium,-931,23.11111593,107.3710101,0.209156794,288,9,3,79,44,13,9,0
66796,,Vermont,Family,Yearly,4,Credit Card,Medium,-1887,43.56198333,70.49345932,0.385436076,101,134,24,161,34,21,43,0
66797,44.0,New Jersey,Family,Monthly,2,Debit Card,Low,-2282,24.19155559,4.423570463,0.419707694,408,140,12,135,51,6,33,0
66798,41.0,North Dakota,Student,Monthly,1,Paypal,Low,-793,19.66526731,13.80123989,0.548809566,289,209,28,100,53,20,28,0
66799,,Utah,,Yearly,1,Debit Card,Medium,-2441,7.945461523,98.9266308,0.555302658,144,100,9,136,7,43,46,0
66800,45.0,Utah,Premium,Monthly,4,Apple Pay,High,-499,41.79929995,11.76909582,0.000325055,77,223,33,105,1,10,32,0
66801,51.0,California,,Yearly,4,Debit Card,High,-1520,34.24812491,119.1172901,0.216608016,218,16,2,102,50,40,22,0
66802,50.0,California,Student,Monthly,0,Credit Card,Low,-206,18.44675652,72.37726453,0.01255452,425,34,0,72,18,9,47,0
66803,53.0,Florida,Family,Monthly,2,Credit Card,Low,-1435,20.69195601,104.9164408,0.843628725,91,13,30,60,63,26,22,0
66804,28.0,Nebrasksa,Family,Yearly,4,Apple Pay,Medium,-2025,32.34631563,28.72178722,0.703753723,201,264,0,15,32,11,1,1
66805,27.0,Montana,Student,Monthly,1,Debit Card,High,-1346,0.709182803,43.79548477,0.013510677,218,16,17,47,6,9,16,1
66806,45.0,Utah,Free,Monthly,0,Credit Card,High,-1980,0.803897371,69.20571929,0.760203216,51,83,7,179,24,25,36,1
66807,53.0,Maine,Premium,Yearly,1,Debit Card,Medium,-2610,35.23701333,115.7854403,0.294544358,75,275,24,90,37,24,4,0
66808,66.0,Washington,Family,Yearly,4,Debit Card,Low,-747,21.9142512,43.92120216,0.640190035,269,89,3,39,67,4,29,0
66809,44.0,West Virginia,Premium,Yearly,0,Paypal,Low,-1121,1.902033107,81.68981907,0.776905316,239,255,32,157,44,18,0,1
66810,74.0,Nebrasksa,Student,Monthly,3,Debit Card,Medium,-416,28.61552352,35.69000492,0.720405648,81,244,16,23,46,22,1,1
66811,41.0,Maine,Family,Yearly,4,Credit Card,Low,-2742,,40.8597731,0.334463594,158,266,23,105,52,42,4,0
66812,,California,Premium,Yearly,0,Credit Card,Low,-1025,33.94328858,86.14458474,0.636629397,275,213,21,131,19,45,10,0
66813,29.0,Alabama,Family,Yearly,4,Debit Card,Medium,-1231,,56.75137394,0.107632629,96,56,20,134,57,9,42,1
66814,47.0,Washington,Family,Yearly,4,Paypal,High,-2010,36.83673487,118.4131535,0.059901346,53,128,39,121,63,23,1,0
66815,56.0,Georgia,Student,Yearly,4,Debit Card,Low,-2226,12.63544052,102.4110696,0.105220844,89,96,42,71,13,6,3,0
66816,32.0,Virginia,Student,Monthly,3,Paypal,Low,-2282,18.33506747,103.3985731,0.04105495,340,295,47,186,98,41,5,0
66817,40.0,Montana,Family,Yearly,4,Debit Card,Low,-1432,30.17092697,119.503094,0.205165072,305,266,30,111,46,22,2,0
66818,79.0,Alabama,Student,Monthly,3,Credit Card,Medium,-2039,43.38303472,84.37311201,0.817417953,149,298,18,25,10,6,16,1
66819,62.0,Alabama,Premium,Monthly,2,Apple Pay,High,-889,,7.312436067,0.352692088,345,107,14,130,41,19,2,1
66820,23.0,Idaho,Family,Monthly,2,Credit Card,High,-1802,6.875931268,69.53770757,0.412343233,437,150,36,85,12,29,24,0
66821,31.0,Maine,Free,Monthly,2,Debit Card,Medium,-346,17.20247169,40.39623654,0.460011296,47,235,34,112,11,11,15,1
66822,26.0,,Student,Monthly,2,Apple Pay,Medium,-451,3.948879949,38.78706579,0.246668086,359,213,31,199,23,13,7,1
66823,40.0,North Carolina,Student,Yearly,0,Apple Pay,Low,-944,26.31041533,26.57468581,0.329044597,499,201,17,71,62,2,0,0
66824,54.0,North Carolina,Student,Monthly,2,Paypal,Medium,-257,41.15175975,81.90015508,0.598842944,350,114,1,109,92,41,8,0
66825,53.0,Utah,Student,Yearly,1,Debit Card,Medium,-1959,29.03117761,82.92896785,0.33484595,236,268,10,78,8,6,14,0
66826,65.0,Georgia,Free,Monthly,1,Debit Card,High,-854,0.096692525,114.2927469,0.961478925,406,244,19,31,8,13,27,1
66827,19.0,Georgia,Free,Yearly,2,Apple Pay,Low,-1086,37.33407656,40.11222711,0.139822123,332,27,45,132,32,36,39,0
66828,28.0,South Carolina,Student,Monthly,4,Paypal,High,-772,,21.165135,0.042750493,43,251,27,192,2,37,22,0
66829,46.0,New York,Student,Monthly,0,Credit Card,Low,-2527,10.15189851,81.50611186,0.23144714,285,163,10,23,56,29,17,0
66830,63.0,West Virginia,Premium,Yearly,2,Credit Card,Medium,-1800,38.32985022,8.153036241,0.736777487,326,11,24,194,72,48,12,1
66831,47.0,Maine,Free,Yearly,1,Debit Card,High,-2358,0.376148128,68.66388193,0.951382912,38,116,26,51,4,42,33,1
66832,69.0,North Dakota,Student,Yearly,4,Debit Card,Low,-1736,0.300328148,13.52019101,0.807915805,322,225,38,96,86,13,10,1
66833,47.0,Montana,Family,Monthly,0,Debit Card,Medium,-1929,5.245075314,90.0361626,0.928138922,389,238,39,72,12,23,8,0
66834,22.0,Utah,Premium,Yearly,3,Debit Card,Low,-1179,17.1348223,74.50864561,0.148770625,438,93,39,99,66,0,10,0
66835,74.0,West Virginia,Premium,Monthly,3,Credit Card,Low,-623,,16.64662435,0.65782789,5,22,49,13,36,46,16,0
66836,34.0,Virginia,Student,Monthly,0,Debit Card,Low,-2725,42.18564841,34.28746196,0.375988547,114,60,33,49,52,10,29,0
66837,20.0,Georgia,Student,Yearly,4,Debit Card,High,-1174,41.44862988,108.4094384,0.974958071,310,60,27,192,87,26,25,1
66838,24.0,Idaho,Free,Yearly,3,Debit Card,Medium,-2264,,74.496735,0.031814415,411,155,41,14,46,40,33,1
66839,20.0,Utah,Free,Monthly,2,Credit Card,Medium,-1184,32.56759621,118.1439765,0.735564686,376,167,44,186,99,40,29,1
66840,66.0,Nebrasksa,Student,Yearly,0,Credit Card,High,-687,38.9014793,114.5880131,0.997429827,131,219,11,191,75,3,32,1
66841,53.0,Washington,Free,Yearly,4,Apple Pay,Low,-523,40.70354967,34.7487778,0.539953354,63,245,39,34,6,25,39,0
66842,57.0,North Carolina,Free,Monthly,4,Debit Card,Low,-2521,0.709846182,35.74949231,0.598532977,362,40,19,74,48,47,13,1
66843,23.0,Montana,Free,Monthly,2,Apple Pay,High,-547,25.79251885,84.73372509,0.454640747,110,169,27,15,66,38,13,1
66844,73.0,Washington,Premium,Yearly,1,Credit Card,Low,-2364,26.06227651,16.80200471,0.759094286,77,277,34,65,79,30,28,0
66845,41.0,Washington,Family,Monthly,3,Paypal,High,-1003,18.93185726,78.65618859,0.501541533,394,177,24,117,25,18,32,0
66846,31.0,Wisconsin,Student,Monthly,0,Credit Card,Medium,-2825,32.31946305,83.42642097,0.528077877,108,228,41,117,2,5,24,1
66847,57.0,Virginia,Family,Yearly,4,Paypal,High,-1659,37.63793432,84.01823158,0.60527799,361,280,8,91,9,13,26,0
66848,43.0,California,Family,Yearly,4,Paypal,Low,-1341,,109.2375114,0.70132535,88,133,38,116,44,40,33,0
66849,25.0,Wisconsin,Student,Yearly,4,Paypal,High,-2547,34.62236737,24.73015213,0.517836675,381,236,32,160,6,19,7,1
66850,41.0,Montana,Free,Monthly,4,Credit Card,Medium,-2440,39.30120561,26.47341731,0.956224148,352,224,21,142,50,4,7,1
66851,42.0,Utah,Family,Yearly,3,Paypal,High,-2241,6.817725664,89.58659831,0.040076684,290,211,24,35,27,24,46,1
66852,31.0,Washington,Family,Monthly,3,Credit Card,Medium,-2556,20.47504542,9.670334494,0.348312544,74,72,23,193,35,28,45,1
66853,69.0,North Dakota,Premium,Monthly,2,Credit Card,Low,-2803,,63.00736169,0.871720216,372,46,14,68,43,32,22,0
66854,44.0,Idaho,Family,Monthly,1,Paypal,Low,-1193,28.82149809,92.08890425,0.873897782,166,156,20,62,15,13,31,0
66855,36.0,,Family,Monthly,2,Paypal,Low,-1199,49.204558,38.80261967,0.270043058,53,114,15,102,38,2,33,0
66856,39.0,New Jersey,Free,Monthly,1,Apple Pay,Low,-119,43.96522331,117.8832365,0.27013999,53,36,16,144,46,39,4,0
66857,57.0,West Virginia,Free,Yearly,4,Apple Pay,Low,-1688,34.11632365,21.82843396,0.456675301,147,18,31,96,20,9,0,1
66858,73.0,Maine,Premium,Yearly,4,Credit Card,Low,-49,37.45123171,26.10963213,0.442469468,94,168,4,169,57,3,8,0
66859,,Washington,Student,Yearly,3,Credit Card,Low,-913,33.21217683,62.48646323,0.021799696,309,118,29,29,84,23,32,0
